#{"t_start": 1619639321.4731548, "env_id": "seir-v0"}
r,l,t
-0.256999,25,526.34693
-0.193917,25,527.59193
-0.168911,25,528.806896
-0.136705,25,530.867064
-0.109571,25,532.107064
-0.273152,25,533.309035
-0.214848,25,534.575063
-0.282531,25,535.768032
-0.196479,25,536.999034
-0.152492,25,538.163031
-0.220617,25,539.439034
-0.079812,25,540.617032
-0.241729,25,548.708825
-0.121395,25,549.908858
-0.071525,25,551.106826
-0.059887,25,552.348825
-0.069576,25,553.513825
-0.32676,25,554.767858
-0.076968,25,555.959865
-0.072967,25,557.202858
-0.047036,25,558.486856
-0.441401,25,559.747828
-0.031587,25,560.931859
-0.115622,25,562.169858
-0.243453,25,563.341857
-0.250315,25,564.615825
-0.161283,25,565.792866
-0.136982,25,567.032858
-0.13374,25,568.220858
-0.442156,25,569.451828
-0.151434,25,570.601856
-0.029729,25,571.855828
-0.219692,25,573.031865
-0.074492,25,574.285825
-0.125038,25,575.454894
-0.331016,25,576.648825
-0.083912,25,577.907826
-0.158671,25,579.087826
-0.120582,25,580.32987
-0.196578,25,581.522854
-0.290222,25,582.760866
-0.390041,25,583.935825
-0.090312,25,585.186888
-0.311447,25,587.250597
-0.061535,25,588.485641
-0.109939,25,589.68863
-0.161635,25,590.9236
-0.102924,25,592.2016
-0.35453,25,593.38363
-0.07581,25,594.580597
-0.325979,25,595.812631
-0.044417,25,597.05463
-0.264801,25,598.246627
-0.160084,25,599.426641
-0.40532,25,600.695601
-0.336218,25,601.953621
-0.124996,25,603.1936
-0.174311,25,604.380597
-0.126771,25,605.636641
-0.405174,25,606.820597
-0.080729,25,608.1056
-0.158008,25,609.27563
-0.077538,25,610.506629
-0.06501,25,611.7016
-0.356266,25,612.910599
-0.058124,25,614.227632
-0.351841,25,615.417631
-0.096228,25,616.672597
-0.066246,25,617.861602
-0.170002,25,619.1156
-0.335931,25,620.305624
-0.314375,25,621.575637
-0.072535,25,622.755632
-0.051442,25,624.01963
-0.447813,25,625.196601
-0.192521,25,626.4226
-0.092058,25,627.62063
-0.084068,25,628.958596
-0.022139,25,630.2836
-0.164625,25,631.524631
-0.100343,25,632.717597
-0.167404,25,633.94963
-0.108257,25,635.11763
-0.078438,25,637.860075
-0.113764,25,639.066103
-0.345459,25,640.256103
-0.09744,25,641.497103
-0.199387,25,642.682116
-0.392605,25,643.944103
-0.034887,25,645.118103
-0.161735,25,646.383094
-0.068862,25,647.610104
-0.174182,25,648.863117
-0.125462,25,650.028104
-0.017516,25,655.445995
-0.042654,25,656.634998
-0.23761,25,657.906998
-0.073009,25,659.148966
-0.01932,25,660.305996
-0.10318,25,661.500967
-0.351807,25,662.775969
-0.120921,25,664.019968
-0.246484,25,665.201998
-0.052556,25,666.372007
-0.344858,25,667.617969
-0.059447,25,668.783998
-0.16086,25,670.045009
-0.11522,25,671.222999
-0.202138,25,672.505969
-0.119677,25,673.686965
-0.309067,25,674.936966
-0.034027,25,676.128965
-0.093515,25,677.374969
-0.324887,25,678.554965
-0.087018,25,679.743998
-0.048976,25,681.012965
-0.137074,25,682.218999
-0.033799,25,683.470009
-0.120376,25,684.657965
-0.259446,25,685.927965
-0.194552,25,687.093969
-0.239337,25,688.342998
-0.067963,25,689.52601
-0.155626,25,691.779587
-0.1498,25,692.977598
-0.025502,25,694.251585
-0.001617,25,695.396587
-0.103834,25,696.642587
-0.283351,25,697.832587
-0.153318,25,699.073557
-0.062077,25,700.288557
-0.113331,25,701.570555
-0.134522,25,702.735585
-0.11725,25,703.948586
-0.153077,25,705.139595
-0.190509,25,706.333567
-0.39159,25,707.569555
-0.167755,25,708.787595
-0.050978,25,710.020555
-0.0409,25,711.219558
-0.045889,25,712.464554
-0.094804,25,713.641557
-0.213128,25,714.87472
-0.405521,25,716.085171
-0.318267,25,717.470594
-0.090432,25,718.706307
-0.066884,25,719.978181
-0.091658,25,721.284795
-0.132185,25,722.490788
-0.095708,25,723.669755
-0.106853,25,724.918786
-0.026604,25,726.14576
-0.085704,25,727.335758
-0.151269,25,728.501798
-0.184342,25,729.749759
-0.071815,25,730.910787
-0.144191,25,732.160758
-0.070925,25,733.332797
-0.089257,25,734.608788
-0.212983,25,735.7898
-0.086284,25,737.034759
-0.03249,25,738.214789
-0.079594,25,739.458788
-0.024611,25,742.155861
-0.123264,25,743.310864
-0.097372,25,744.558864
-0.041964,25,745.737861
-0.025492,25,747.005861
-0.209486,25,748.206832
-0.265752,25,749.466851
-0.04296,25,750.646864
-0.251504,25,751.906863
-0.039653,25,753.100831
-0.227608,25,754.348875
-0.082603,25,755.542864
-0.129699,25,756.791864
-0.073479,25,763.607754
-0.084485,25,764.856759
-0.004328,25,766.051745
-0.042764,25,767.320754
-0.484439,25,768.551756
-0.185379,25,769.787723
-0.057589,25,770.965724
-0.374694,25,772.207759
-0.011757,25,773.50272
-0.041119,25,774.770754
-0.037101,25,776.121754
-0.085125,25,777.337754
-0.179059,25,778.64372
-0.174919,25,779.741753
-0.324843,25,780.908754
-0.083846,25,782.05672
-0.075547,25,783.193753
-0.120149,25,784.298752
-0.03286,25,785.508721
-0.076616,25,786.714752
-0.017956,25,788.002754
-0.04217,25,789.205721
-0.101151,25,790.349753
-0.407552,25,791.443753
-0.094241,25,792.635773
-0.019132,25,793.828753
-0.085524,25,794.963722
-0.165005,25,796.115769
-0.353597,25,797.367723
-0.137799,25,798.50272
-0.239557,25,799.721752
-0.138547,25,800.836752
-0.034352,25,802.019753
-0.036407,25,803.125753
-0.069965,25,804.285754
-0.293985,25,805.419756
-0.434319,25,806.618766
-0.015709,25,807.77475
-0.087496,25,808.922749
-0.349612,25,810.093758
-0.361228,25,811.252721
-0.173417,25,812.454754
-0.2023,25,813.581752
-0.100287,25,814.748754
-0.153485,25,815.851753
-0.266728,25,817.072721
-0.349516,25,818.19775
-0.230041,25,819.424721
-0.01377,25,820.572754
-0.051802,25,821.783753
-0.323717,25,822.886753
-0.124839,25,824.048753
-0.104173,25,825.160753
-0.30262,25,826.314754
-0.438353,25,827.401754
-0.315897,25,828.586753
-0.150271,25,829.767721
-0.022108,25,831.010754
-0.024123,25,832.104753
-0.006014,25,833.266753
-0.115537,25,834.475754
-0.360863,25,835.606757
-0.021633,25,836.74975
-0.305005,25,837.88275
-0.042147,25,839.047751
-0.054198,25,840.176759
-0.175198,25,841.394753
-0.371889,25,842.559725
-0.08849,25,843.800752
-0.160879,25,844.929752
-0.093487,25,846.10572
-0.047253,25,847.289764
-0.118513,25,848.399754
-0.075725,25,849.501723
-0.237135,25,850.683723
-0.293918,25,851.827754
-0.352071,25,852.922751
-0.265124,25,854.034749
-0.397743,25,855.222753
-0.046324,25,856.324754
-0.400463,25,857.508723
-0.052845,25,858.620752
-0.295685,25,860.948753
-0.045141,25,862.054753
-0.033653,25,863.237754
-0.064508,25,864.329753
-0.103523,25,865.510723
-0.105803,25,866.594722
-0.066902,25,867.71276
-0.206644,25,868.875751
-0.156524,25,869.993757
-0.158705,25,871.177752
-0.088451,25,872.285759
-0.035923,25,873.461753
-0.071956,25,874.592721
-0.026083,25,875.763735
-0.247267,25,876.878753
-0.033213,25,878.021753
-0.004578,25,879.121723
-0.307325,25,880.299723
-0.088805,25,881.397752
-0.015025,25,882.583723
-0.017753,25,883.701752
-0.10298,25,884.896754
-0.122609,25,886.01672
-0.053299,25,887.188753
-0.220386,25,888.314753
-0.003657,25,889.556721
-0.136569,25,890.738753
-0.041326,25,891.852752
-0.047877,25,893.01775
-0.052045,25,894.138724
-0.034998,25,895.292753
-0.0225,25,896.393753
-0.048183,25,897.556752
-0.063891,25,898.663753
-0.370785,25,899.841776
-0.095882,25,900.93775
-0.327578,25,902.130753
-0.042829,25,903.244755
-0.307601,25,904.39572
-0.018431,25,905.576761
-0.070846,25,906.734746
-0.130611,25,907.83875
-0.121169,25,909.031756
-0.271091,25,910.234745
-0.180688,25,911.327749
-0.081233,25,912.481752
-0.071254,25,913.67072
-0.048724,25,914.790752
-0.047162,25,916.003753
-0.215843,25,917.130755
-0.192924,25,918.324752
-0.037805,25,919.440753
-0.015563,25,920.607755
-0.324872,25,921.729749
-0.171819,25,922.91575
-0.168072,25,924.032749
-0.136668,25,925.147752
-0.083553,25,926.282752
-0.159542,25,927.390721
-0.018365,25,928.576741
-0.089755,25,929.708753
-0.04187,25,930.952723
-0.099069,25,932.122752
-0.012493,25,933.330723
-0.079497,25,934.460723
-0.03844,25,935.667722
-0.18134,25,936.868753
-0.288015,25,938.031753
-0.250105,25,939.16872
-0.040063,25,940.374164
-0.019677,25,941.540179
-0.070716,25,942.724193
-0.059328,25,943.82819
-0.081445,25,945.012164
-0.18365,25,946.168193
-0.199986,25,947.336193
-0.084908,25,948.480169
-0.094577,25,949.625193
-0.050215,25,950.77819
-0.047957,25,951.924161
-0.242215,25,953.077193
-0.181449,25,954.217194
-0.071954,25,956.622193
-0.018536,25,957.956186
-0.064815,25,959.180194
-0.04086,25,961.450639
-0.03016,25,962.627642
-0.154436,25,963.814645
-0.076505,25,964.988642
-0.056051,25,966.213648
-0.293199,25,967.383642
-0.026498,25,968.507641
-0.37899,25,969.693646
-0.115222,25,970.856647
-0.186848,25,972.047714
-0.235146,25,973.252612
-0.022545,25,974.488613
-0.010543,25,975.674674
-0.023127,25,976.921642
-0.050301,25,978.117642
-0.009312,25,979.370609
-0.256591,25,980.569649
-0.039972,25,981.821609
-0.095861,25,983.016609
-0.040582,25,984.262612
-0.177121,25,986.179364
-0.009048,25,987.423361
-0.4229,25,988.718364
-0.112537,25,989.904414
-0.105583,25,991.150402
-0.057308,25,992.317394
-0.289477,25,993.547365
-0.216225,25,994.731361
-0.045073,25,996.003397
-0.025005,25,997.168364
-0.179021,25,998.436363
-0.168541,25,999.636401
-0.165762,25,1000.905375
-0.242104,25,1002.161363
-0.03521,25,1003.457364
-0.10902,25,1004.636361
-0.032015,25,1005.904363
-0.221452,25,1007.043363
-0.35044,25,1008.408354
-0.060446,25,1009.612354
-0.249598,25,1010.915386
-0.012953,25,1012.080354
-0.039549,25,1013.298354
-0.142951,25,1014.513388
-0.082744,25,1015.741387
-0.168768,25,1016.983384
-0.33263,25,1018.184386
-0.127386,25,1019.471355
-0.090486,25,1020.689357
-0.033129,25,1022.031393
-0.086568,25,1023.261354
-0.136436,25,1024.574389
-0.029114,25,1025.745356
-0.03115,25,1026.991354
-0.305193,25,1028.261375
-0.147817,25,1029.470356
-0.215072,25,1030.702387
-0.121937,25,1032.006357
-0.024513,25,1033.287355
-0.272207,25,1034.595366
-0.032464,25,1035.798387
-0.023183,25,1037.196386
-0.025389,25,1038.451423
-0.030898,25,1039.691391
-0.012196,25,1040.887389
-0.327673,25,1042.174428
-0.197107,25,1043.400418
-0.018648,25,1044.682418
-0.299695,25,1045.842389
-0.01869,25,1047.12342
-0.286875,25,1048.294425
-0.02209,25,1049.52743
-0.091372,25,1050.800424
-0.042271,25,1052.006394
-0.004268,25,1053.297446
-0.05465,25,1054.455387
-0.030324,25,1055.722387
-0.056996,25,1056.943389
-0.334541,25,1058.19342
-0.184464,25,1060.646425
-0.209566,25,1061.949386
-0.087919,25,1063.159393
-0.039174,25,1064.411415
-0.148531,25,1065.634417
-0.030028,25,1066.888418
-0.194307,25,1068.117387
-0.282306,25,1069.433425
-0.187617,25,1070.684386
-0.258824,25,1071.905415
-0.0504,25,1073.146419
-0.026437,25,1074.367386
-0.165956,25,1075.535423
-0.281927,25,1076.751386
-0.048776,25,1077.948386
-0.140759,25,1079.092419
-0.048025,25,1080.365452
-0.180523,25,1081.629429
-0.214379,25,1082.927386
-0.099877,25,1084.142427
-0.254232,25,1085.469419
-0.352182,25,1086.801387
-0.095612,25,1088.083419
-0.187826,25,1089.313426
-0.128914,25,1090.539423
-0.026601,25,1091.785431
-0.223738,25,1093.007416
-0.053834,25,1094.25142
-0.094884,25,1095.488419
-0.019404,25,1096.630419
-0.046938,25,1097.718387
-0.258272,25,1098.955423
-0.009135,25,1100.220424
-0.05939,25,1101.394419
-0.007016,25,1102.631419
-0.103265,25,1103.848385
-0.138647,25,1105.126386
-0.067911,25,1106.278386
-0.325723,25,1107.487426
-0.36909,25,1108.677418
-0.05107,25,1109.875418
-0.242596,25,1111.02442
-0.311842,25,1112.175449
-0.161912,25,1113.452419
-0.274283,25,1114.684418
-0.178566,25,1115.958428
-0.068801,25,1117.160426
-0.2098,25,1118.411387
-0.018771,25,1119.584423
-0.028617,25,1120.857418
-0.047999,25,1122.17743
-0.232803,25,1123.514386
-0.019684,25,1124.734385
-0.013753,25,1125.952419
-0.043474,25,1127.109418
-0.010871,25,1128.341422
-0.022438,25,1129.485437
-0.106008,25,1130.734417
-0.091429,25,1131.8834
-0.000473,25,1133.086419
-0.040243,25,1134.294386
-0.048619,25,1135.542387
-0.271235,25,1136.733418
-0.022262,25,1137.974419
-0.207719,25,1139.398417
-0.087978,25,1140.639418
-0.187114,25,1141.967431
-0.199282,25,1143.13742
-0.093975,25,1144.392421
-0.206352,25,1145.607432
-0.017195,25,1146.852388
-0.30758,25,1147.995389
-0.249414,25,1149.232419
-0.008801,25,1150.352414
-0.167235,25,1151.576415
-0.175601,25,1152.814386
-0.147253,25,1153.964389
-0.082457,25,1155.109428
-0.018361,25,1156.357417
-0.297904,25,1157.589389
-0.394621,25,1158.796385
-0.108135,25,1159.956387
-0.194827,25,1162.396418
-0.029166,25,1163.685422
-0.004612,25,1164.830415
-0.023016,25,1165.984416
-0.077507,25,1167.189418
-0.239783,25,1168.313418
-0.039112,25,1169.529386
-0.037034,25,1170.69047
-0.180848,25,1171.93041
-0.008768,25,1173.10442
-0.151826,25,1174.258388
-0.071563,25,1175.465419
-0.148531,25,1176.63643
-0.178139,25,1177.843386
-0.001063,25,1179.051404
-0.030895,25,1180.281419
-0.133683,25,1181.423416
-0.015156,25,1182.652417
-0.21195,25,1183.805419
-0.005165,25,1185.133388
-0.014666,25,1186.313419
-0.229151,25,1187.55343
-0.085071,25,1188.708392
-0.00447,25,1189.935403
-0.017376,25,1191.091389
-0.279483,25,1192.297385
-0.266905,25,1193.462386
-0.048521,25,1194.682419
-0.047744,25,1195.814417
-0.004694,25,1197.104387
-0.190953,25,1198.255418
-0.012049,25,1199.433418
-0.039209,25,1200.645419
-0.020325,25,1201.798425
-0.229327,25,1203.020385
-0.318845,25,1204.192386
-0.17319,25,1205.405416
-0.299028,25,1206.564386
-0.053756,25,1207.789386
-0.041481,25,1208.951387
-0.266099,25,1210.141427
-0.02287,25,1211.255386
-0.165991,25,1212.444423
-0.279579,25,1213.642388
-0.106824,25,1214.79839
-0.058369,25,1215.892386
-0.040789,25,1217.084386
-0.025944,25,1218.313385
-0.204606,25,1219.482419
-0.096681,25,1220.649385
-0.030546,25,1221.874386
-0.013223,25,1223.021419
-0.016181,25,1224.230386
-0.020045,25,1225.385447
-0.170889,25,1226.572389
-0.075985,25,1227.741418
-0.019235,25,1228.965422
-0.01127,25,1230.12243
-0.110533,25,1231.351386
-0.016513,25,1232.576388
-0.062895,25,1233.818425
-0.013836,25,1235.019419
-0.100092,25,1236.175387
-0.150099,25,1237.376386
-0.20179,25,1238.537423
-0.03642,25,1239.774387
-0.168386,25,1240.903415
-0.061166,25,1242.126424
-0.069456,25,1243.276386
-0.015612,25,1244.465423
-0.195006,25,1245.613419
-0.225495,25,1246.812389
-0.079664,25,1247.963387
-0.015747,25,1249.176386
-0.02312,25,1250.326385
-0.003668,25,1251.533416
-0.225029,25,1252.676386
-0.013115,25,1253.880386
-0.094252,25,1255.011389
-0.204658,25,1256.233413
-0.344141,25,1257.378423
-0.202896,25,1258.591386
-0.074229,25,1260.96239
-0.032024,25,1262.138386
-0.092333,25,1263.378417
-0.005912,25,1264.497386
-0.004315,25,1265.672385
-0.010099,25,1266.837386
-0.032409,25,1268.047386
-0.222419,25,1269.203386
-0.013162,25,1270.401387
-0.2647,25,1271.611392
-0.070266,25,1272.809418
-0.193423,25,1274.094422
-0.026842,25,1275.242386
-0.050018,25,1276.397387
-0.037245,25,1277.603419
-0.059143,25,1278.835417
-0.080722,25,1279.997442
-0.136528,25,1281.1784
-0.018396,25,1282.465422
-0.003474,25,1283.607386
-0.206159,25,1284.827385
-0.08788,25,1285.953387
-0.008388,25,1287.154418
-0.009665,25,1288.284419
-0.024694,25,1289.493417
-0.019892,25,1290.653425
-0.007294,25,1291.856419
-0.064377,25,1293.015419
-0.020979,25,1294.166419
-0.023297,25,1295.37242
-0.26496,25,1296.495414
-0.18827,25,1297.664419
-0.120103,25,1298.748419
-0.150362,25,1299.92939
-0.029142,25,1301.052389
-0.016443,25,1302.216389
-0.24551,25,1303.321416
-0.038809,25,1304.471386
-0.007094,25,1305.573419
-0.153415,25,1306.738386
-0.015113,25,1307.858422
-0.124245,25,1309.051419
-0.170669,25,1310.16343
-0.212445,25,1311.325388
-0.009096,25,1312.475424
-0.020573,25,1313.696419
-0.103225,25,1314.775418
-0.087934,25,1315.954431
-0.258254,25,1317.112419
-0.011108,25,1318.208419
-0.066513,25,1319.401388
-0.202654,25,1320.684421
-0.276343,25,1321.87639
-0.045478,25,1323.137416
-2.8e-05,25,1324.362418
-0.27303,25,1325.599418
-0.142829,25,1326.746422
-0.224484,25,1327.909423
-0.178415,25,1329.115422
-0.113836,25,1330.293418
-0.039464,25,1331.503415
-0.093174,25,1332.681433
-0.232419,25,1333.826419
-0.036383,25,1334.940425
