#{"t_start": 1620185884.5904336, "env_id": "seir-cd-v0"}
r,l,t
-0.23834,25,618.26563
-0.087343,25,620.442975
-0.120849,25,622.467003
-0.039832,25,624.096671
-0.239977,25,625.740914
-0.114139,25,627.644241
-0.255304,25,629.629405
-0.158822,25,631.717402
-0.133992,25,633.2984
-0.106857,25,635.0084
-0.341504,25,636.465403
-0.058623,25,638.331403
-0.108387,25,640.378402
-0.153959,25,642.176404
-0.132872,25,643.8204
